code,term
G551.,Hypertrophic obstructive cardiomyopathy
G5543,Hypertrophic cardiomyopathy without obstruction
G5544,Primary dilated cardiomyopathy
G581.,(L ventric:[fail][imp func]) or (card asth) or (ac pulm oed)
Gyu5M,[X]Other hypertrophic cardiomyopathy
X201Y,Hypertrophic cardiomyopathy
X201Z,Secondary dilated cardiomyopathy
XE0V8,Biventricular failure
XE2QG,Left ventricular failure
XaIIq,Left ventricular systolic dysfunction
XaJ98,Echocardiogram shows left ventricular systolic dysfunction
XaK6W,Left ventricular dysfunction monitoring administration
XaK6X,Left ventricular dysfunction monitoring invitation
XaK6Y,Left ventricular dysfunction monitoring first letter
XaK6Z,Left ventricular dysfunction monitoring second letter
XaK6a,Left ventricular dysfunction monitoring third letter
XaKc0,Left ventricular dysfunction monitoring verbal invite
XaMGm,Left ventricular dysfunction monitoring telephone invite
Xaacj,Left ventricular cardiac dysfunction
XafeB,Heart failure with reduced ejection fraction
