code,term
14A6.,H/O: heart failure
G1yz1,Rheumatic left ventricular failure
G2101,Malignant hypertensive heart disease with CCF
G2111,Benign hypertensive heart disease with CCF
G21z1,Hypertensive heart disease NOS with CCF
G232.,Hypertensive heart&renal dis wth (congestive) heart failure
G234.,Hyperten heart&renal dis+both(congestv)heart and renal fail
G343.,Generalised ischaemic myocardial dysfunction
G400.,Acute cor pulmonale
G41..,Chronic pulmonary heart disease
G41y.,Other chronic pulmonary heart disease
G41yz,Other chronic pulmonary heart disease NOS
G41z.,Chronic cor pulmonale (& [NOS])
G55..,Cardiomyopathy
G551.,Hypertrophic obstructive cardiomyopathy
G5540,(Congestive obstructive) or (congestive cardiomyopathy)
G5543,Hypertrophic cardiomyopathy without obstruction
G5544,Primary dilated cardiomyopathy
G55z.,Cardiomyopathy NOS
G58..,Heart failure
G580.,Heart failure: [right] or [congestive]
G5800,Acute congestive heart failure
G5801,Chronic congestive heart failure
G5802,Decompensated cardiac failure
G5803,Compensated cardiac failure
G581.,(L ventric:[fail][imp func]) or (card asth) or (ac pulm oed)
G5810,Acute left ventricular failure
G582.,Acute heart failure
G58z.,Heart: [weak] or [failure NOS]
G5y1.,Myocardial degeneration
G5y4.,Post cardiac operation functional disturbance
G5y40,Postcardiotomy syndrome
G5y4z,Post cardiac operation heart failure NOS
Gyu5M,[X]Other hypertrophic cardiomyopathy
SP111,[Cardiac insuffic] or [heart fail] as a complication of care
SP2y1,Postcardiotomy syndrome
X201W,Congestive obstructive cardiomyopathy
X201Y,Hypertrophic cardiomyopathy
X201Z,Secondary dilated cardiomyopathy
X201a,Post-myocarditic cardiomyopathy
X202k,Heart failure as a complication of care
X202l,Right ventricular failure
X202p,Myocardial dysfunction
X203E,Chronic cor pulmonale
XE0Un,Chronic pulmonary heart disease NOS
XE0Uz,Congestive cardiomyopathy
XE0V8,Biventricular failure
XE0V9,Heart failure NOS
XE0WM,(Chronic cor pulmonale) or (pulmonary heart disease NOS)
XE0Wa,Cardmyopath (& [conges obst][hyper obst]) or endmyocard fibr
XE0Wo,(Conges card fail)(dropsy)(card insuf)(R hrt fail)(LV fail)
XE1p9,Cardiac insufficiency as a complication of care
XE2QG,Left ventricular failure
XM1Qn,Impaired left ventricular function
Xa1dP,Ischaemic myocardial dysfunction
Xa1dQ,Stunned myocardium
Xa1dR,Hibernating myocardium
Xa1fq,Arrhythmogenic right ventricular cardiomyopathy
XaBwi,H/O: Heart failure in last year
XaEgY,Refractory heart failure
XaIIU,Congestive heart failure monitoring
XaIIq,Left ventricular systolic dysfunction
XaILD,Referral to heart failure clinic
XaIQM,Heart failure follow-up
