code,term
0202030S0,Spironolactone
0202030S0AA,Spironolactone
0202030S0AAATAT,Spironolactone 25mg tablets
0202030S0AAAUAU,Spironolactone 50mg tablets
0202030S0AAAVAV,Spironolactone 100mg tablets
0202030S0AACMCM,Spironolactone 5mg/5ml oral solution
0202030S0AACPCP,Spironolactone 50mg/5ml oral solution
0202030S0AACQCQ,Spironolactone 10mg/5ml oral solution
0202030S0AACRCR,Spironolactone 100mg/5ml oral solution
0202030S0AACTCT,Spironolactone 6.25mg/5ml oral liquid
0202030S0AACUCU,Spironolactone 30mg/5ml oral liquid
0202030S0AACVCV,Spironolactone 7.5mg/5ml oral liquid
0202030S0AACWCW,Spironolactone 4mg/5ml oral liquid
0202030S0AACXCX,Spironolactone 125mg/5ml oral liquid
0202030S0AACYCY,Spironolactone 7mg/5ml oral liquid
0202030S0AACZCZ,Spironolactone 250mg/5ml oral liquid
0202030S0AADADA,Spironolactone 2.5mg/5ml oral liquid
0202030S0AADBDB,Spironolactone 8mg/5ml oral liquid
0202030S0AADCDC,Spironolactone 15mg/5ml oral suspension
0202030S0AADDDD,Spironolactone 20mg/5ml oral liquid
0202030S0AADEDE,Spironolactone 75mg/5ml oral liquid
0202030S0AADGDG,Spironolactone 35mg/5ml oral liquid
0202030S0AADHDH,Spironolactone 200mg/5ml oral liquid
0202030S0AADIDI,Spironolactone 40mg/5ml oral liquid
0202030S0AADJDJ,Spironolactone 13.5mg/5ml oral liquid
0202030S0AADKDK,Spironolactone 12.5mg/5ml oral liquid
0202030S0AADLDL,Spironolactone 4.5mg/5ml oral liquid
0202030S0AADMDM,Spironolactone 3mg/5ml oral liquid
0202030S0AADPDP,Spironolactone 1.25mg/5ml oral liquid
0202030S0AADQDQ,Spironolactone 6mg/5ml oral liquid
0202030S0AADSDS,Spironolactone 12mg/5ml oral liquid
0202030S0AADTDT,Spironolactone 3.5mg/5ml oral liquid
0202030S0AADUDU,Spironolactone 2mg/5ml oral liquid
0202030S0AADVDV,Spironolactone 8.3mg/5ml oral liquid
0202030S0AADXDX,Spironolactone 3.3mg/5ml oral liquid
0202030S0AAEAEA,Spironolactone 25mg/5ml oral suspension
0202030S0AAEBEB,Spironolactone 50mg/5ml oral suspension
0202030S0AAECEC,Spironolactone 5mg/5ml oral suspension
0202030S0AAEDED,Spironolactone 10mg/5ml oral suspension
0202030S0AAEEEE,Spironolactone 100mg/5ml oral suspension
0202030S0AAEFEF,Spironolactone 25mg/5ml oral solution
0202030S0AAEGEG,Spironolactone 12.5mg tablets
0202030S0BB,Aldactone
0202030S0BBAAAT,Aldactone 25mg tablets
0202030S0BBABAU,Aldactone 50mg tablets
0202030S0BBACAV,Aldactone 100mg tablets
0202030S0BJ,Spirospare
0202030S0BJACAV,Spirospare 100 tablets
0202030X0,Eplerenone
0202030X0AA,Eplerenone
0202030X0AAAAAA,Eplerenone 25mg tablets
0202030X0AAABAB,Eplerenone 50mg tablets
0202030X0BB,Inspra
0202030X0BBAAAA,Inspra 25mg tablets
0202030X0BBABAB,Inspra 50mg tablets
0202040G0,Co-flumactone (Hydroflumethiazide/spironolactone)
0202040G0AA,Co-flumactone
0202040G0AAAAAA,Co-flumactone 25mg/25mg tablets
0202040G0AAABAB,Co-flumactone 50mg/50mg tablets
0202040G0BB,Aldactide
0202040G0BBAAAA,Aldactide 25 tablets
0202040G0BBABAB,Aldactide 50 tablets
0202040S0,Spironolactone with thiazides
0202040S0AA,Chlorothiazide/spironolactone
0202040S0AAAAAA,Spironolactone 1mg / Chlorothiazide 10mg capsules
0202040S0AAABAB,Spironolactone 1mg / Chlorothiazide 10mg oral powder sachets
0202040S0AAAFAF,Spironolactone 20mg/5ml / Chlorothiazide 200mg/5ml liquid
0202040S0AAAHAH,Spironolactone 4mg / Chlorothiazide 40mg capsules
0202040S0AAAIAI,Spironolactone 10mg/5ml / Chlorothiazide 250mg/5ml liquid
0202040S0AAAJAJ,Spironolactone 10mg/5ml / Chlorothiazide 100mg/5ml liquid
0202040S0AAAKAK,Spironolactone 5mg/5ml / Chlorothiazide 50mg/5ml liquid
0202040S0AAAMAM,Spironolactone 3mg / Chlorothiazide 30mg capsules
0202040S0AAANAN,Spironolactone 10mg / Chlorothiazide 100mg capsules
0202040S0AAAPAP,Spironolactone 5mg / Chlorothiazide 50mg capsules
0202040S0AAAQAQ,Spironolactone 16mg / Chlorothiazide 160mg capsules
0202040S0AAARAR,Spironolactone 6mg / Chlorothiazide 60mg capsules
0202040T0,Spironolactone with loop diuretics
0202040T0AA,Spironolactone/furosemide
0202040T0AAAAAA,Spironolactone 50mg / Furosemide 20mg capsules
0202040T0BB,Lasilactone
0202040T0BBAAAA,Lasilactone 20mg/50mg capsules
